Date,Income,Loan_disbursed,Age,Gender,Outstanding_debt,Purpose,Interest_rate,Education_level,Feedback,Promo_Campaign,Year,Quarter,Day_month,Weeknum,Month,Weekday
2012-06-30,53000,222600,55,M,92038,Personal,15.0,Graduate,5,1,2012,2,30,26,Jun,Sat
2012-07-01,58000,116000,56,F,93521,Personal,15.0,Graduate,4,1,2012,3,1,27,Jul,Sun
2012-07-02,58770,117540,74,F,75787,Personal,15.0,Graduate,3,1,2012,3,2,27,Jul,Mon
2012-07-03,61410,122820,49,F,101574,Others,15.0,Graduate,2,0,2012,3,3,27,Jul,Tue
2012-07-04,62760,125520,62,M,59679,Personal,15.0,Graduate,3,1,2012,3,4,27,Jul,Wed
2012-07-05,65130,130260,25,M,64853,Travel,15.0,Graduate,3,0,2012,3,5,27,Jul,Thu
2012-07-06,69210,138420,55,F,42001,Personal,15.0,Graduate,4,0,2012,3,6,27,Jul,Fri
2012-07-07,77330,154660,49,M,70297,Education,15.0,Graduate,4,0,2012,3,7,27,Jul,Sat
2012-07-08,82880,165760,54,M,106732,Others,15.0,Graduate,4,1,2012,3,8,28,Jul,Sun
2012-07-09,90440,180880,35,M,40934,Travel,15.0,Graduate,2,1,2012,3,9,28,Jul,Mon
2012-07-10,97770,195540,29,M,50736,Others,15.0,Graduate,4,1,2012,3,10,28,Jul,Tue
2012-07-11,230170,460340,39,F,68807,Education,15.0,Graduate,4,1,2012,3,11,28,Jul,Wed
2012-07-12,242200,466660,50,F,106855,Education,15.0,Graduate,2,0,2012,3,12,28,Jul,Thu
2012-07-13,19230,17307,25,M,110268,Travel,15.0,Graduate,1,0,2012,3,13,28,Jul,Fri
2012-07-14,25430,76290,50,F,92834,Personal,15.0,Graduate,5,1,2012,3,14,28,Jul,Sat
2012-07-15,26670,16002,23,M,81538,Others,15.0,Graduate,5,1,2012,3,15,29,Jul,Sun
2012-07-16,28870,17322,35,F,97185,Travel,15.0,Graduate,3,1,2012,3,16,29,Jul,Mon
2012-07-17,29510,17706,72,F,80153,Personal,15.0,Graduate,2,1,2012,3,17,29,Jul,Tue
2012-07-18,31280,18768,52,M,73792,Personal,15.0,Graduate,5,1,2012,3,18,29,Jul,Wed
2012-07-19,34000,102000,38,M,118313,Education,15.0,Graduate,2,1,2012,3,19,29,Jul,Thu
2012-07-20,34440,103320,55,M,102073,Personal,15.0,Graduate,2,1,2012,3,20,29,Jul,Fri
2012-07-21,35720,107160,71,M,43552,Personal,15.0,Graduate,3,1,2012,3,21,29,Jul,Sat
2012-07-22,36230,108690,32,M,65574,Travel,15.0,Graduate,3,0,2012,3,22,30,Jul,Sun
2012-07-23,36730,110190,29,M,112677,Others,15.0,Graduate,4,1,2012,3,23,30,Jul,Mon
2012-07-24,39030,117090,67,M,83999,Personal,15.0,Graduate,3,1,2012,3,24,30,Jul,Tue
2012-07-25,42520,127560,45,M,51130,Education,15.0,Graduate,2,0,2012,3,25,30,Jul,Wed
2012-07-26,44770,134310,61,M,117352,Travel,15.0,Graduate,3,1,2012,3,26,30,Jul,Thu
2012-07-27,45330,135990,29,F,79187,Others,15.0,Graduate,2,1,2012,3,27,30,Jul,Fri
2012-07-28,47970,143910,69,M,79779,Travel,15.0,Graduate,5,1,2012,3,28,30,Jul,Sat
2012-07-29,48270,144810,69,M,40612,Personal,15.0,Graduate,4,1,2012,3,29,31,Jul,Sun
2012-07-30,49210,147630,55,M,64040,Personal,15.0,Graduate,4,0,2012,3,30,31,Jul,Mon
2012-07-31,49970,149910,26,M,71770,Travel,15.0,Graduate,5,0,2012,3,31,31,Jul,Tue
2012-08-01,51110,153330,60,M,116749,Personal,15.0,Graduate,3,1,2012,3,1,31,Aug,Wed
2012-08-02,51560,154680,30,F,115350,Others,15.0,Graduate,2,1,2012,3,2,31,Aug,Thu
2012-08-03,52030,218526,72,M,100906,Personal,15.0,Graduate,5,1,2012,3,3,31,Aug,Fri
2012-08-04,53000,222600,55,M,102950,Personal,15.0,Graduate,3,1,2012,3,4,31,Aug,Sat
2012-08-05,58000,116000,56,F,107785,Personal,15.0,Graduate,2,1,2012,3,5,32,Aug,Sun
2012-08-06,58770,117540,74,F,73223,Personal,15.0,Graduate,2,1,2012,3,6,32,Aug,Mon
2012-08-07,61410,122820,49,F,97977,Others,15.0,Graduate,1,0,2012,3,7,32,Aug,Tue
2012-08-08,62760,125520,62,M,92642,Personal,15.0,Graduate,3,1,2012,3,8,32,Aug,Wed
2012-08-09,65130,130260,25,M,84910,Travel,15.0,Graduate,1,0,2012,3,9,32,Aug,Thu
2012-08-10,69210,138420,55,F,109316,Personal,15.0,Graduate,4,1,2012,3,10,32,Aug,Fri
2012-08-11,77330,154660,49,M,111677,Education,15.0,Graduate,5,1,2012,3,11,32,Aug,Sat
2012-08-12,82880,165760,54,M,114417,Others,15.0,Graduate,2,1,2012,3,12,33,Aug,Sun
2012-08-13,90440,180880,35,M,114640,Travel,15.0,Graduate,3,1,2012,3,13,33,Aug,Mon
2012-08-14,97770,195540,29,M,105511,Others,15.0,Graduate,2,1,2012,3,14,33,Aug,Tue
2012-08-15,230170,460340,39,F,92065,Education,15.0,Graduate,3,0,2012,3,15,33,Aug,Wed
2012-08-16,242200,466660,50,F,86242,Education,15.0,Graduate,2,0,2012,3,16,33,Aug,Thu
2012-08-17,19230,17307,25,M,69227,Travel,15.0,Graduate,3,1,2012,3,17,33,Aug,Fri
2012-08-18,25430,76290,50,F,44643,Personal,15.0,Graduate,4,1,2012,3,18,33,Aug,Sat
2012-08-19,26670,16002,23,M,64546,Others,15.0,Graduate,3,1,2012,3,19,34,Aug,Sun
2012-08-20,28870,17322,35,F,116520,Travel,15.0,Graduate,3,1,2012,3,20,34,Aug,Mon
2012-08-21,29510,17706,72,F,81034,Personal,15.0,Graduate,2,0,2012,3,21,34,Aug,Tue
2012-08-22,31280,18768,52,M,85911,Personal,15.0,Graduate,4,1,2012,3,22,34,Aug,Wed
2012-08-23,34000,102000,38,M,99796,Education,15.0,Graduate,2,1,2012,3,23,34,Aug,Thu
2012-08-24,34440,103320,55,M,52948,Personal,15.0,Graduate,4,0,2012,3,24,34,Aug,Fri
2012-08-25,35720,107160,71,M,69111,Personal,15.0,Graduate,3,1,2012,3,25,34,Aug,Sat
2012-08-26,36230,108690,32,M,109995,Travel,15.0,Graduate,2,1,2012,3,26,35,Aug,Sun
2012-08-27,36730,110190,29,M,80406,Others,15.0,Graduate,2,1,2012,3,27,35,Aug,Mon
2012-08-28,39030,117090,67,M,74393,Personal,15.0,Graduate,2,0,2012,3,28,35,Aug,Tue
2012-08-29,42520,127560,45,M,64168,Education,15.0,Graduate,4,0,2012,3,29,35,Aug,Wed
2012-08-30,44770,134310,61,M,110318,Travel,15.0,Graduate,3,0,2012,3,30,35,Aug,Thu
2012-08-31,45330,135990,29,F,61195,Others,15.0,Graduate,2,1,2012,3,31,35,Aug,Fri
2012-09-01,47970,143910,69,M,49883,Travel,15.0,Graduate,2,1,2012,3,1,35,Sep,Sat
2012-09-02,48270,144810,69,M,103258,Personal,15.0,Graduate,3,1,2012,3,2,36,Sep,Sun
2012-09-03,49210,147630,55,M,103496,Personal,15.0,Graduate,2,1,2012,3,3,36,Sep,Mon
2012-09-04,49970,149910,26,M,59925,Travel,15.0,Graduate,5,1,2012,3,4,36,Sep,Tue
2012-09-05,51110,153330,60,M,78842,Personal,15.0,Graduate,1,1,2012,3,5,36,Sep,Wed
2012-09-06,51560,154680,30,F,107626,Others,15.0,Graduate,3,0,2012,3,6,36,Sep,Thu
2012-09-07,52030,218526,72,M,97239,Personal,15.0,Graduate,3,0,2012,3,7,36,Sep,Fri
2012-09-08,53000,222600,55,M,111151,Personal,15.0,Graduate,5,1,2012,3,8,36,Sep,Sat
2012-09-09,58000,116000,56,F,102126,Personal,15.0,Graduate,5,1,2012,3,9,37,Sep,Sun
2012-09-10,58770,117540,74,F,75794,Personal,15.0,Graduate,3,1,2012,3,10,37,Sep,Mon
2012-09-11,61410,122820,49,F,100592,Others,15.0,Graduate,1,0,2012,3,11,37,Sep,Tue
2012-09-12,62760,125520,62,M,91773,Personal,15.0,Graduate,3,1,2012,3,12,37,Sep,Wed
2012-09-13,65130,130260,25,M,60944,Travel,15.0,Graduate,4,0,2012,3,13,37,Sep,Thu
2012-09-14,69210,138420,55,F,49983,Personal,15.0,Graduate,3,1,2012,3,14,37,Sep,Fri
2012-09-15,77330,154660,49,M,73725,Education,15.0,Graduate,5,1,2012,3,15,37,Sep,Sat
2012-09-16,82880,165760,54,M,50079,Others,15.0,Graduate,4,1,2012,3,16,38,Sep,Sun
2012-09-17,90440,180880,35,M,51688,Travel,15.0,Graduate,5,1,2012,3,17,38,Sep,Mon
2012-09-18,97770,195540,29,M,62599,Others,15.0,Graduate,5,1,2012,3,18,38,Sep,Tue
2012-09-19,230170,460340,39,F,79754,Education,15.0,Graduate,3,1,2012,3,19,38,Sep,Wed
2012-09-20,242200,466660,50,F,83723,Education,15.0,Graduate,4,1,2012,3,20,38,Sep,Thu
2012-09-21,3000,9000,29,F,46114,Travel,15.0,Graduate,3,0,2012,3,21,38,Sep,Fri
2012-09-22,3000,9000,33,F,76272,Others,15.0,Graduate,5,1,2012,3,22,38,Sep,Sat
2012-09-23,24000,19200,37,M,66383,Travel,15.0,Graduate,3,1,2012,3,23,39,Sep,Sun
2012-09-24,24150,19320,40,F,56680,Personal,15.0,Graduate,2,0,2012,3,24,39,Sep,Mon
2012-09-25,24480,19584,45,M,96973,Others,15.0,Graduate,3,1,2012,3,25,39,Sep,Tue
2012-09-26,24710,19768,46,M,50535,Travel,15.0,Graduate,2,0,2012,3,26,39,Sep,Wed
2012-09-27,25680,77040,46,M,97932,Education,15.0,Graduate,1,0,2012,3,27,39,Sep,Thu
2012-09-28,26850,16110,42,M,87036,Education,15.0,Graduate,1,0,2012,3,28,39,Sep,Fri
2012-09-29,27470,16482,52,M,77572,Personal,15.0,Graduate,5,1,2012,3,29,39,Sep,Sat
2012-09-30,31550,18930,71,M,83707,Personal,15.0,Graduate,4,1,2012,3,30,40,Sep,Sun
2012-10-01,31710,19026,70,F,71245,Travel,15.0,Graduate,4,1,2012,4,1,40,Oct,Mon
2012-10-02,31710,19026,60,F,59019,Travel,15.0,Graduate,2,1,2012,4,2,40,Oct,Tue
2012-10-03,32470,19482,75,M,104452,Travel,15.0,Graduate,3,1,2012,4,3,40,Oct,Wed
2012-10-04,33050,19830,29,M,50915,Travel,15.0,Graduate,4,1,2012,4,4,40,Oct,Thu
2012-10-05,33330,99990,48,M,69662,Education,15.0,Graduate,2,1,2012,4,5,40,Oct,Fri
2012-10-06,33330,99990,41,F,75098,Education,15.0,Graduate,5,1,2012,4,6,40,Oct,Sat
2012-10-07,33330,99990,22,M,41036,Others,15.0,Graduate,3,1,2012,4,7,41,Oct,Sun
2012-10-08,33330,99990,46,M,100346,Education,15.0,Graduate,3,1,2012,4,8,41,Oct,Mon
2012-10-09,33430,100290,72,F,53210,Personal,15.0,Graduate,5,1,2012,4,9,41,Oct,Tue
2012-10-10,33680,101040,31,M,71378,Travel,15.0,Graduate,5,0,2012,4,10,41,Oct,Wed
2012-10-11,34670,104010,69,F,71388,Travel,15.0,Graduate,3,1,2012,4,11,41,Oct,Thu
2012-10-12,34670,104010,44,F,50805,Others,15.0,Graduate,5,1,2012,4,12,41,Oct,Fri
2012-10-13,35560,106680,74,F,101738,Personal,15.0,Graduate,3,1,2012,4,13,41,Oct,Sat
2012-10-14,36240,108720,66,M,72545,Personal,15.0,Graduate,5,0,2012,4,14,42,Oct,Sun
2012-10-15,36850,110550,22,F,49041,Travel,15.0,Graduate,3,0,2012,4,15,42,Oct,Mon
2012-10-16,37770,113310,69,M,64418,Personal,15.0,Graduate,4,0,2012,4,16,42,Oct,Tue
2012-10-17,37770,113310,60,M,57449,Personal,15.0,Graduate,3,1,2012,4,17,42,Oct,Wed
2012-10-18,38350,115050,49,F,75491,Education,15.0,Graduate,2,1,2012,4,18,42,Oct,Thu
2012-10-19,38670,116010,63,F,63566,Personal,15.0,Graduate,5,0,2012,4,19,42,Oct,Fri
2012-10-20,38890,116670,65,F,113735,Personal,15.0,Graduate,5,1,2012,4,20,42,Oct,Sat
2012-10-21,39130,117390,43,M,72380,Education,15.0,Graduate,3,1,2012,4,21,43,Oct,Sun
2012-10-22,39530,118590,29,M,78857,Travel,15.0,Graduate,3,0,2012,4,22,43,Oct,Mon
2012-10-23,39610,118830,36,M,47924,Travel,15.0,Graduate,2,1,2012,4,23,43,Oct,Tue
2012-10-24,39730,119190,45,M,40922,Education,15.0,Graduate,2,0,2012,4,24,43,Oct,Wed
2012-10-25,39930,119790,45,F,62472,Education,15.0,Graduate,4,1,2012,4,25,43,Oct,Thu
2012-10-26,40920,122760,42,M,88277,Others,15.0,Graduate,5,1,2012,4,26,43,Oct,Fri
2012-10-27,41110,123330,56,F,59740,Personal,15.0,Graduate,5,1,2012,4,27,43,Oct,Sat
2012-10-28,41150,123450,55,F,104742,Personal,15.0,Graduate,5,1,2012,4,28,44,Oct,Sun
2012-10-29,42110,126330,23,M,107829,Travel,14.9,Graduate,1,1,2012,4,29,44,Oct,Mon
2012-10-30,42120,126360,30,F,103058,Travel,14.9,Graduate,3,0,2012,4,30,44,Oct,Tue
2012-10-31,42230,126690,26,M,64427,Others,14.9,Graduate,5,1,2012,4,31,44,Oct,Wed
2012-11-01,42430,127290,24,M,66810,Travel,14.9,Graduate,3,0,2012,4,1,44,Nov,Thu
2012-11-02,43050,129150,37,M,40878,Education,14.9,Graduate,4,1,2012,4,2,44,Nov,Fri
2012-11-03,43160,129480,40,F,93832,Education,14.9,Graduate,4,1,2012,4,3,44,Nov,Sat
2012-11-04,43250,129750,41,F,67674,Education,14.9,Graduate,4,1,2012,4,4,45,Nov,Sun
2012-11-05,43390,130170,37,M,50395,Education,14.9,Graduate,1,1,2012,4,5,45,Nov,Mon
2012-11-06,44440,133320,59,M,109449,Personal,14.9,Graduate,2,1,2012,4,6,45,Nov,Tue
2012-11-07,45470,136410,22,F,108551,Travel,14.9,Graduate,2,1,2012,4,7,45,Nov,Wed
2012-11-08,45570,136710,55,M,76199,Others,14.9,Graduate,1,0,2012,4,8,45,Nov,Thu
2012-11-09,45570,136710,26,F,111731,Others,14.9,Graduate,4,1,2012,4,9,45,Nov,Fri
2012-11-10,45690,137070,35,F,106167,Others,14.9,Graduate,5,1,2012,4,10,45,Nov,Sat
2012-11-11,46410,139230,59,F,92886,Others,14.9,Graduate,2,1,2012,4,11,46,Nov,Sun
2012-11-12,46670,140010,55,M,95757,Personal,14.9,Graduate,2,1,2012,4,12,46,Nov,Mon
2012-11-13,47770,143310,46,M,112538,Others,14.8,Graduate,2,0,2012,4,13,46,Nov,Tue
2012-11-14,48000,144000,46,M,97977,Others,14.8,Graduate,4,0,2012,4,14,46,Nov,Wed
2012-11-15,48230,144690,32,M,106324,Travel,14.8,Graduate,2,1,2012,4,15,46,Nov,Thu
2012-11-16,48690,146070,55,F,106605,Personal,14.8,Graduate,3,1,2012,4,16,46,Nov,Fri
2012-11-17,48800,146400,64,M,46891,Personal,14.8,Graduate,3,1,2012,4,17,46,Nov,Sat
2012-11-18,48890,146670,31,M,84380,Travel,14.8,Graduate,3,1,2012,4,18,47,Nov,Sun
2012-11-19,49010,147030,47,M,88819,Education,14.8,Graduate,2,1,2012,4,19,47,Nov,Mon
2012-11-20,50000,150000,56,M,46834,Personal,14.8,Graduate,4,0,2012,4,20,47,Nov,Tue
2012-11-21,50000,150000,36,M,114112,Others,14.8,Graduate,1,1,2012,4,21,47,Nov,Wed
2012-11-22,50000,150000,55,F,61432,Personal,14.8,Graduate,4,1,2012,4,22,47,Nov,Thu
2012-11-23,50000,150000,51,M,56547,Others,14.8,Graduate,4,0,2012,4,23,47,Nov,Fri
2012-11-24,50160,150480,35,F,76328,Travel,14.8,Graduate,2,1,2012,4,24,47,Nov,Sat
2012-11-25,50830,152490,63,F,105755,Personal,14.8,Graduate,5,1,2012,4,25,48,Nov,Sun
2012-11-26,50840,152520,74,F,41499,Personal,14.8,Graduate,1,0,2012,4,26,48,Nov,Mon
2012-11-27,51280,153840,30,F,52976,Travel,14.8,Graduate,5,1,2012,4,27,48,Nov,Tue
2012-11-28,51440,154320,74,M,94495,Personal,14.8,Graduate,2,1,2012,4,28,48,Nov,Wed
2012-11-29,51530,154590,64,M,55010,Personal,14.8,Graduate,4,1,2012,4,29,48,Nov,Thu
2012-11-30,53330,223986,28,M,57679,Travel,14.8,Graduate,2,1,2012,4,30,48,Nov,Fri
2012-12-01,53330,223986,47,F,41140,Education,14.8,Graduate,3,1,2012,4,1,48,Dec,Sat
2012-12-02,54600,229320,63,M,46600,Personal,14.8,Graduate,2,1,2012,4,2,49,Dec,Sun
2012-12-03,54990,230958,35,F,68954,Travel,14.8,Graduate,2,1,2012,4,3,49,Dec,Mon
2012-12-04,55110,231462,55,M,50395,Personal,14.8,Graduate,4,1,2012,4,4,49,Dec,Tue
2012-12-05,55470,232974,26,F,89681,Travel,14.8,Graduate,5,0,2012,4,5,49,Dec,Wed
2012-12-06,55550,233310,35,M,56431,Travel,14.8,Graduate,2,1,2012,4,6,49,Dec,Thu
2012-12-07,55550,233310,29,F,104455,Travel,14.8,Graduate,5,1,2012,4,7,49,Dec,Fri
2012-12-08,55880,234696,75,M,113871,Home,14.8,Graduate,3,1,2012,4,8,49,Dec,Sat
2012-12-09,56400,236880,40,F,103049,Others,14.8,Graduate,2,1,2012,4,9,50,Dec,Sun
2012-12-10,58050,116100,37,M,101226,Education,14.8,Graduate,4,1,2012,4,10,50,Dec,Mon
2012-12-11,58450,116900,36,M,109639,Education,14.8,Graduate,2,1,2012,4,11,50,Dec,Tue
2012-12-12,60630,121260,69,F,118657,Personal,14.8,Graduate,4,1,2012,4,12,50,Dec,Wed
2012-12-13,62400,124800,54,M,58725,Others,14.8,Graduate,3,1,2012,4,13,50,Dec,Thu
2012-12-14,62440,124880,27,M,52590,Others,14.8,Graduate,1,0,2012,4,14,50,Dec,Fri
2012-12-15,62560,125120,40,M,110593,Others,14.8,Graduate,4,1,2012,4,15,50,Dec,Sat
2012-12-16,62970,125940,51,F,117620,Others,14.8,Graduate,3,1,2012,4,16,51,Dec,Sun
2012-12-17,63330,126660,55,M,41735,Personal,14.8,Graduate,2,0,2012,4,17,51,Dec,Mon
2012-12-18,64570,129140,27,M,98809,Travel,14.8,Graduate,3,0,2012,4,18,51,Dec,Tue
2012-12-19,65270,130540,45,M,58174,Education,14.8,Graduate,2,1,2012,4,19,51,Dec,Wed
2012-12-20,66000,132000,55,M,110754,Personal,14.8,Graduate,2,1,2012,4,20,51,Dec,Thu
2012-12-21,66670,133340,35,F,119546,Travel,14.8,Graduate,1,0,2012,4,21,51,Dec,Fri
2012-12-22,66670,133340,59,F,70680,Travel,14.8,Graduate,5,1,2012,4,22,51,Dec,Sat
2012-12-23,67330,134660,47,M,78673,Education,14.8,Graduate,5,1,2012,4,23,52,Dec,Sun
2012-12-24,68880,137760,55,M,73234,Personal,14.8,Graduate,3,1,2012,4,24,52,Dec,Mon
2012-12-25,70880,141760,27,M,113918,Travel,14.8,Graduate,2,0,2012,4,25,52,Dec,Tue
2012-12-26,72230,144460,32,M,104324,Travel,14.8,Graduate,3,1,2012,4,26,52,Dec,Wed
2012-12-27,73760,147520,69,M,50411,Personal,14.8,Graduate,3,1,2012,4,27,52,Dec,Thu
2012-12-28,77530,155060,63,M,40184,Travel,14.8,Graduate,3,0,2012,4,28,52,Dec,Fri
2012-12-29,77990,155980,74,M,110559,Personal,14.8,Graduate,4,1,2012,4,29,52,Dec,Sat
2012-12-30,79210,158420,55,M,88436,Personal,14.8,Graduate,5,0,2012,4,30,53,Dec,Sun
2012-12-31,80000,160000,44,M,101917,Education,14.7,Graduate,1,1,2012,4,31,53,Dec,Mon
2013-01-01,80000,160000,51,M,81983,Personal,14.7,Graduate,3,0,2013,1,1,1,Jan,Tue
2013-01-02,80000,160000,55,F,113068,Personal,14.7,Graduate,2,1,2013,1,2,1,Jan,Wed
2013-01-03,80670,161340,63,M,83825,Travel,14.7,Graduate,1,0,2013,1,3,1,Jan,Thu
2013-01-04,85330,170660,52,M,43979,Personal,14.7,Graduate,3,1,2013,1,4,1,Jan,Fri
2013-01-05,90960,181920,67,M,41685,Personal,14.7,Graduate,2,1,2013,1,5,1,Jan,Sat
2013-01-06,92670,185340,55,M,59622,Personal,14.7,Graduate,4,1,2013,1,6,2,Jan,Sun
2013-01-07,94470,188940,65,M,69754,Personal,14.7,Graduate,4,1,2013,1,7,2,Jan,Mon
2013-01-08,95560,191120,55,M,119838,Personal,14.7,Graduate,2,0,2013,1,8,2,Jan,Tue
2013-01-09,96000,192000,48,F,87523,Education,14.7,Graduate,3,1,2013,1,9,2,Jan,Wed
2013-01-10,99210,198420,55,F,103704,Others,14.7,Graduate,3,0,2013,1,10,2,Jan,Thu
2013-01-11,99350,198700,61,F,60922,Personal,14.7,Graduate,3,1,2013,1,11,2,Jan,Fri
2013-01-12,111110,222220,24,M,109219,Travel,14.7,Graduate,5,1,2013,1,12,2,Jan,Sat
2013-01-13,111110,222220,60,F,86487,Personal,14.7,Graduate,2,1,2013,1,13,3,Jan,Sun
2013-01-14,114210,228420,55,M,95432,Personal,14.7,Graduate,2,1,2013,1,14,3,Jan,Mon
2013-01-15,114990,229980,29,F,100731,Travel,14.7,Graduate,3,1,2013,1,15,3,Jan,Tue
2013-01-16,116670,233340,57,M,103391,Others,14.7,Graduate,2,0,2013,1,16,3,Jan,Wed
2013-01-17,122210,244420,66,M,111522,Travel,14.7,Graduate,3,1,2013,1,17,3,Jan,Thu
2013-01-18,122230,244460,30,M,54371,Travel,14.7,Graduate,4,0,2013,1,18,3,Jan,Fri
2013-01-19,124760,249520,48,M,99829,Education,14.7,Graduate,5,1,2013,1,19,3,Jan,Sat
2013-01-20,133330,266660,59,F,82996,Travel,14.7,Graduate,5,1,2013,1,20,4,Jan,Sun
2013-01-21,133330,266660,68,F,65181,Travel,14.7,Graduate,4,1,2013,1,21,4,Jan,Mon
2013-01-22,138770,277540,26,F,95677,Travel,14.7,Graduate,2,1,2013,1,22,4,Jan,Tue
2013-01-23,146670,293340,35,M,75834,Others,14.7,Graduate,3,1,2013,1,23,4,Jan,Wed
2013-01-24,150000,300000,50,M,93562,Others,14.7,Graduate,3,1,2013,1,24,4,Jan,Thu
2013-01-25,160000,320000,51,M,82114,Others,14.7,Graduate,1,1,2013,1,25,4,Jan,Fri
2013-01-26,166670,333340,33,M,113791,Others,14.7,Graduate,5,1,2013,1,26,4,Jan,Sat
2013-01-27,171680,343360,63,M,92618,Personal,14.7,Graduate,5,0,2013,1,27,5,Jan,Sun
2013-01-28,176830,353660,69,F,99581,Personal,14.7,Graduate,5,1,2013,1,28,5,Jan,Mon
2013-01-29,210120,420240,62,F,42365,Personal,14.7,Graduate,4,0,2013,1,29,5,Jan,Tue
2013-01-30,269770,35070.1,40,M,98912,Others,14.7,Graduate,3,1,2013,1,30,5,Jan,Wed
2013-01-31,3000,9000,29,F,84084,Travel,14.7,Graduate,5,1,2013,1,31,5,Jan,Thu
2013-02-01,3000,9000,33,F,87696,Others,14.7,Graduate,3,1,2013,1,1,5,Feb,Fri
2013-02-02,24000,19200,37,M,116204,Travel,14.7,Graduate,4,1,2013,1,2,5,Feb,Sat
2013-02-03,24150,19320,40,F,119526,Personal,14.7,Graduate,2,1,2013,1,3,6,Feb,Sun
2013-02-04,24480,19584,45,M,81954,Others,14.7,Graduate,1,1,2013,1,4,6,Feb,Mon
2013-02-05,24710,19768,46,M,55434,Travel,14.7,Graduate,3,1,2013,1,5,6,Feb,Tue
2013-02-06,25680,77040,46,M,68690,Education,14.7,Graduate,5,0,2013,1,6,6,Feb,Wed
2013-02-07,26850,16110,42,M,99643,Education,14.7,Graduate,2,0,2013,1,7,6,Feb,Thu
2013-02-08,27470,16482,52,M,69457,Personal,14.7,Graduate,2,0,2013,1,8,6,Feb,Fri
2013-02-09,31550,18930,71,M,54420,Personal,14.7,Graduate,2,1,2013,1,9,6,Feb,Sat
2013-02-10,31710,19026,70,F,57721,Travel,14.7,Graduate,5,0,2013,1,10,7,Feb,Sun
2013-02-11,31710,19026,60,F,94994,Travel,14.7,Graduate,2,0,2013,1,11,7,Feb,Mon
2013-02-12,32470,19482,75,M,59511,Travel,14.7,Graduate,5,1,2013,1,12,7,Feb,Tue
2013-02-13,33050,19830,29,M,99812,Travel,14.7,Graduate,4,1,2013,1,13,7,Feb,Wed
2013-02-14,33330,99990,48,M,106627,Education,14.7,Graduate,3,1,2013,1,14,7,Feb,Thu
2013-02-15,33330,99990,41,F,72999,Education,14.7,Graduate,1,1,2013,1,15,7,Feb,Fri
2013-02-16,33330,99990,22,M,80046,Others,14.7,Graduate,3,1,2013,1,16,7,Feb,Sat
2013-02-17,33330,99990,46,M,118471,Education,14.7,Graduate,4,1,2013,1,17,8,Feb,Sun
2013-02-18,33430,100290,72,F,48978,Personal,14.7,Graduate,1,1,2013,1,18,8,Feb,Mon
2013-02-19,33680,101040,31,M,52363,Travel,14.7,Graduate,3,1,2013,1,19,8,Feb,Tue
2013-02-20,34670,104010,69,F,74270,Travel,14.7,Graduate,4,1,2013,1,20,8,Feb,Wed
2013-02-21,34670,104010,44,F,90545,Others,14.7,Graduate,5,1,2013,1,21,8,Feb,Thu
2013-02-22,35560,106680,74,F,63746,Personal,14.7,Graduate,4,1,2013,1,22,8,Feb,Fri
2013-02-23,36240,108720,66,M,88183,Personal,14.7,Graduate,5,1,2013,1,23,8,Feb,Sat
2013-02-24,36850,110550,22,F,59344,Travel,14.7,Graduate,3,1,2013,1,24,9,Feb,Sun
2013-02-25,37770,113310,69,M,49188,Personal,14.7,Graduate,1,0,2013,1,25,9,Feb,Mon
2013-02-26,37770,113310,60,M,112187,Personal,14.7,Graduate,4,1,2013,1,26,9,Feb,Tue
2013-02-27,38350,115050,49,F,51883,Education,14.7,Graduate,4,0,2013,1,27,9,Feb,Wed
2013-02-28,38670,116010,63,F,71095,Personal,14.7,Graduate,5,1,2013,1,28,9,Feb,Thu
2013-03-01,38890,116670,65,F,82926,Personal,14.7,Graduate,3,0,2013,1,1,9,Mar,Fri
2013-03-02,39130,117390,43,M,56637,Education,14.7,Graduate,5,1,2013,1,2,9,Mar,Sat
2013-03-03,39530,118590,29,M,87466,Travel,14.7,Graduate,3,1,2013,1,3,10,Mar,Sun
2013-03-04,39610,118830,36,M,103920,Travel,14.7,Graduate,5,1,2013,1,4,10,Mar,Mon
2013-03-05,39730,119190,45,M,99793,Education,14.7,Graduate,3,1,2013,1,5,10,Mar,Tue
2013-03-06,39930,119790,45,F,47450,Education,14.7,Graduate,5,1,2013,1,6,10,Mar,Wed
2013-03-07,40920,122760,42,M,44789,Others,14.7,Graduate,2,1,2013,1,7,10,Mar,Thu
2013-03-08,41110,123330,56,F,95983,Personal,14.7,Graduate,4,0,2013,1,8,10,Mar,Fri
2013-03-09,41150,123450,55,F,43678,Personal,14.7,Graduate,3,1,2013,1,9,10,Mar,Sat
2013-03-10,42110,126330,23,M,45626,Travel,14.7,Graduate,4,1,2013,1,10,11,Mar,Sun
2013-03-11,42120,126360,30,F,103045,Travel,14.7,Graduate,3,1,2013,1,11,11,Mar,Mon
2013-03-12,42230,126690,26,M,116049,Others,14.7,Graduate,3,1,2013,1,12,11,Mar,Tue
2013-03-13,42430,127290,24,M,83744,Travel,14.7,Graduate,4,1,2013,1,13,11,Mar,Wed
2013-03-14,43050,129150,37,M,101673,Education,14.7,Graduate,2,1,2013,1,14,11,Mar,Thu
2013-03-15,43160,129480,40,F,88835,Education,14.7,Graduate,3,0,2013,1,15,11,Mar,Fri
